EntrezGeneID,Length,SYMBOL,GENENAME,MCL1-DG,MCL1-DH,MCL1-DI,MCL1-DJ,MCL1-DK,MCL1-DL,MCL1-LA,MCL1-LB,MCL1-LC,MCL1-LD,MCL1-LE,MCL1-LF
432855,2487,Zfhx2os,"zinc finger homeobox 2, opposite strand",0,1,0,2,1,1,0,0,1,0,19,10
105663,2839,Thtpa,thiamine triphosphatase,194,127,219,209,211,259,265,254,216,221,212,250
11766,2673,Ap1g2,"adaptor protein complex AP-1, gamma 2 subunit",309,259,230,192,156,202,806,820,649,588,374,452
319984,4489,Jph4,junctophilin 4,40,18,54,40,52,42,4,0,0,0,3,1
71412,1273,Dhrs2,dehydrogenase/reductase member 2,0,0,3,2,2,3,0,2,3,0,0,0
667952,531,Gm8894,"myosin light polypeptide 6 alkali smooth muscle and non-muscle protein, pseudogene",4257,4324,7796,8512,8150,6812,1672,1857,1052,1192,559,530
28200,1658,Dhrs4,dehydrogenase/reductase (SDR family) member 4,430,403,467,381,429,414,537,534,565,494,503,457
268747,4598,Carmil3,capping protein regulator and myosin 1 linker 3,74,107,68,68,52,61,17,9,8,7,1,2
12891,2289,Cpne6,copine VI,0,0,2,0,0,0,0,0,0,0,0,0
18185,2468,Nrl,neural retina leucine zipper gene,0,0,0,0,0,0,0,0,0,0,0,0
100038376,4874,Gm10876,predicted gene 10876,0,0,0,1,0,0,0,3,0,0,0,0
74551,3400,Pck2,phosphoenolpyruvate carboxykinase 2 (mitochondrial),693,585,767,846,665,758,1548,1706,539,486,377,332
28199,2703,Dcaf11,DDB1 and CUL4 associated factor 11,1602,1476,1262,1079,1406,1485,1526,1722,1943,1649,1295,1226
68680,912,Fitm1,fat storage-inducing transmembrane protein 1,4,3,0,1,1,3,0,2,0,2,0,1
19186,977,Psme1,"proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)",1402,1038,1385,1139,770,718,2248,2076,1610,1309,495,515
85308,805,Emc9,ER membrane protein complex subunit 9,31,23,26,33,43,57,54,66,39,39,53,40
19188,977,Psme2,"proteasome (prosome, macropain) activator subunit 2 (PA28 beta)",174,160,191,155,144,149,237,219,199,170,87,96
268749,3381,Rnf31,ring finger protein 31,3056,2644,1666,1635,2020,1823,771,867,377,374,348,402
16391,2688,Irf9,interferon regulatory factor 9,3856,3195,2649,2156,3067,2763,1451,1513,699,629,624,703
56739,2055,Rec8,REC8 meiotic recombination protein,38,78,91,101,64,56,1,7,4,7,3,3
75751,3611,Ipo4,importin 4,2658,1814,2493,1970,1067,1007,2259,2456,2311,1914,1134,1248
74140,2516,Tm9sf1,transmembrane 9 superfamily member 1,2214,1909,1834,1519,1220,1197,2220,2256,2375,1753,2057,2120
100861981,382,NA,NA,3,1,0,2,2,0,0,0,1,3,0,0
71099,1420,Tssk4,testis-specific serine kinase 4,3,3,7,5,2,7,11,6,12,13,5,2
67881,1802,Mdp1,magnesium-dependent phosphatase 1,472,353,506,504,482,474,499,443,391,346,172,218
18002,602,Nedd8,"neural precursor cell expressed, developmentally down-regulated gene 8",710,665,801,748,660,564,703,735,651,573,383,417
105446,1544,Gmpr2,guanosine monophosphate reductase 2,836,737,727,668,694,727,547,650,565,469,338,347
28113,1739,Tinf2,Terf1 (TRF1)-interacting nuclear factor 2,1013,912,698,528,435,466,649,727,770,586,551,531
21816,3006,Tgm1,"transglutaminase 1, K polypeptide",1879,1826,1397,1251,1206,1165,2645,2653,3320,4581,3899,3320
56187,2547,Rabggta,"Rab geranylgeranyl transferase, a subunit",665,488,545,412,298,342,956,1036,1054,1017,491,528
52585,1471,Dhrs1,dehydrogenase/reductase (SDR family) member 1,564,506,746,759,794,794,437,508,630,634,646,648
67842,3828,Nop9,NOP9 nucleolar protein,774,672,511,411,294,318,569,528,655,563,318,292
12684,1176,Cideb,"cell death-inducing DNA fragmentation factor, alpha subunit-like effector B",2,4,1,1,1,1,3,1,2,2,0,0
57260,1439,Ltb4r2,leukotriene B4 receptor 2,54,73,27,13,11,15,1,1,4,1,5,11
16995,1392,Ltb4r1,leukotriene B4 receptor 1,59,72,39,26,10,24,3,5,2,2,8,7
104110,3395,Adcy4,adenylate cyclase 4,301,397,124,165,102,142,58,116,17,11,16,12
56532,1965,Ripk3,receptor-interacting serine-threonine kinase 3,544,515,387,310,201,193,86,118,72,49,129,114
73181,4019,Nfatc4,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4",470,520,364,367,416,443,29,69,17,35,2,9
277154,7413,Nynrin,NYN domain and retroviral integrase containing,443,302,298,303,420,471,76,106,19,14,10,13
56410,4723,Cbln3,cerebellin 3 precursor protein,2,5,11,2,5,0,16,11,3,0,1,2
219094,3876,Khnyn,KH and NYN domain containing,1777,1519,1497,1299,1507,1520,1395,1494,716,708,491,505
654795,1227,Sdr39u1,"short chain dehydrogenase/reductase family 39U, member 1",912,703,837,776,832,904,878,832,528,572,360,386
17228,1076,Cma1,"chymase 1, mast cell",1,3,0,0,0,0,4,0,0,0,1,0
17223,793,Mcpt-ps1,"mast cell protease, pseudogene 1",0,0,0,0,0,0,0,0,0,0,2,7
545055,947,Cma2,"chymase 2, mast cell",0,0,0,0,0,0,0,0,0,0,0,0
545056,1189,Gm5801,"ubiquitin-conjugating enzyme E2, J2 homolog pseudogene",378,374,384,336,233,185,470,502,590,457,253,296
17224,1028,Mcpt1,mast cell protease 1,0,0,0,0,0,0,0,0,0,0,0,0
17232,2000,Mcpt9,mast cell protease 9,0,0,0,0,0,0,0,0,0,0,0,0
17225,971,Mcpt2,mast cell protease 2,0,0,0,0,0,0,0,0,0,0,0,0
17227,990,Mcpt4,mast cell protease 4,0,1,0,0,0,0,2,0,0,0,0,0
17231,839,Mcpt8,mast cell protease 8,0,0,0,0,0,0,0,0,0,0,0,0
13035,1002,Ctsg,cathepsin G,0,0,0,0,0,0,0,0,0,0,0,0
14942,923,Gzme,granzyme E,0,0,0,0,0,0,0,0,0,0,0,0
14941,937,Gzmd,granzyme D,0,0,0,0,0,0,0,0,0,0,0,0
14944,910,Gzmg,granzyme G,0,0,0,0,0,0,0,0,0,0,0,0
245839,954,Gzmn,granzyme N,0,0,0,0,0,0,0,1,0,0,0,0
14943,909,Gzmf,granzyme F,0,0,0,0,0,0,0,0,0,0,0,0
14940,934,Gzmc,granzyme C,0,1,0,6,6,0,0,0,1,0,0,0
14939,1418,Gzmb,granzyme B,0,6,9,11,5,1,1,1,2,3,9,10
192113,3951,Atp12a,"ATPase, H+/K+ transporting, nongastric, alpha polypeptide",69,66,95,223,279,327,58,40,422,738,86,85
100038506,2719,Gm10873,predicted gene 10873,2,1,0,0,0,1,0,1,1,0,0,0
30054,5148,Rnf17,ring finger protein 17,0,3,0,0,0,0,4,3,1,2,2,0
219103,4363,Cenpj,centromere protein J,188,198,176,131,165,177,176,202,155,129,135,137
328417,6391,Parp4,"poly (ADP-ribose) polymerase family, member 4",962,804,513,542,923,981,1233,1143,685,770,359,397
75339,2939,Mphosph8,M-phase phosphoprotein 8,1529,1498,1350,923,946,967,595,561,324,288,259,298
100503823,2171,Gm16973,"predicted gene, 16973",252,222,192,130,187,169,141,174,108,125,98,90
66645,2375,Pspc1,paraspeckle protein 1,1456,1326,1119,1178,798,716,1016,1143,551,422,358,393
219105,5541,Zmym5,"zinc finger, MYM-type 5",2360,2025,1453,1169,1082,1119,1804,1917,1520,1509,507,486
100503842,1225,2410022M11Rik,RIKEN cDNA 2410022M11 gene,15,11,14,13,6,8,30,32,16,9,8,12
76007,6876,Zmym2,"zinc finger, MYM-type 2",2858,2523,1876,1336,1852,1776,1963,2182,1671,1641,732,888
432860,2385,B020004C17Rik,RIKEN cDNA B020004C17 gene,0,0,0,0,0,0,0,0,0,0,0,0
14611,1411,Gja3,"gap junction protein, alpha 3",0,2,0,0,0,0,0,1,0,0,0,0
14619,2404,Gjb2,"gap junction protein, beta 2",38,50,380,158,16,28,957,893,8511,6707,2104,2118
14623,2476,Gjb6,"gap junction protein, beta 6",3,8,95,58,9,9,16,22,2808,2506,617,622
68631,1410,Cryl1,"crystallin, lambda 1",238,269,258,300,276,215,413,522,619,569,261,220
668090,392,Gm8971,predicted gene 8971,74,63,73,75,54,50,58,73,49,39,28,29
21821,3079,Ift88,intraflagellar transport 88,358,284,346,321,340,285,491,512,297,288,108,144
239114,1222,Il17d,interleukin 17D,97,77,158,116,119,94,44,36,75,54,51,34
68043,836,Eef1akmt1,EEF1A alpha lysine methyltransferase 1,182,147,160,164,185,127,209,184,165,142,134,140
67518,532,1700039M10Rik,RIKEN cDNA 1700039M10 gene,3,0,0,0,0,3,0,0,2,0,0,0
57258,3456,Xpo4,exportin 4,392,361,355,300,260,250,394,388,338,222,209,231
100862055,503,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
50523,5554,Lats2,large tumor suppressor 2,1106,1041,1623,1680,1779,1796,472,414,274,284,71,47
20220,3458,Sap18,Sin3-associated polypeptide 18,2133,1894,1374,1186,1123,1014,1118,1105,769,617,427,446
100526476,64,Mir3077,microRNA 3077,0,1,0,0,0,0,0,0,0,1,0,0
219114,2260,Ska3,spindle and kinetochore associated complex subunit 3,101,105,79,47,28,25,105,99,72,44,72,42
67840,2321,Mrpl57,mitochondrial ribosomal protein L57,206,187,296,224,172,189,362,369,504,395,413,437
75965,5173,Zdhhc20,"zinc finger, DHHC domain containing 20",3119,3645,3953,3478,2950,2589,1647,1812,1830,1677,610,605
68514,2310,Micu2,mitochondrial calcium uptake 2,1157,1033,1281,1455,1659,1667,866,842,464,448,282,308
14180,4139,Fgf9,fibroblast growth factor 9,37,15,10,8,3,6,4,6,3,0,1,1
67932,1067,1700129C05Rik,RIKEN cDNA 1700129C05 gene,0,0,0,0,0,0,0,0,0,0,0,0
380907,626,Gm5142,predicted gene 5142,0,0,0,0,0,0,0,0,0,0,0,0
71330,3903,Rcbtb1,regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1,337,288,268,288,359,358,446,391,285,242,299,252
628693,898,Phf11,PHD finger protein 11,0,1,0,3,0,1,3,6,0,1,0,0
219131,1354,Phf11a,PHD finger protein 11A,9,11,4,4,3,2,22,20,4,3,2,2
236451,1163,Phf11b,PHD finger protein 11B,11,7,6,8,9,2,26,18,3,9,3,2
219132,2686,Phf11d,PHD finger protein 11D,73,99,43,29,45,43,250,259,61,71,15,13
628705,1590,Phf11c,PHD finger protein 11C,26,25,27,21,21,18,71,67,27,11,24,22
239122,3034,Setdb2,"SET domain, bifurcated 2",227,179,169,167,153,167,463,292,102,77,129,117
69008,3037,Cab39l,calcium binding protein 39-like,634,515,638,605,1038,1028,2643,2153,826,853,797,778
71891,4128,Cdadc1,cytidine and dCMP deaminase domain containing 1,576,531,718,726,856,792,611,602,532,503,251,265
219134,3146,Shisa2,shisa family member 2,794,482,514,550,604,574,877,820,598,350,27,29
50769,3685,Atp8a2,"ATPase, aminophospholipid transporter-like, class I, type 8A, member 2",9,3,11,7,7,4,28,22,96,82,2,8
71844,2394,Nupl1,nucleoporin like 1,923,900,977,809,627,577,1132,1236,1067,825,400,486
751526,110,Mir719,microRNA 719,0,0,0,0,0,0,0,0,0,0,0,0
219135,3837,Mtmr6,myotubularin related protein 6,1113,957,1068,1214,1475,1477,1283,1500,575,523,389,336
72125,2718,Amer2,APC membrane recruitment 2,52,59,19,19,5,6,18,20,0,0,0,0
100862065,1269,NA,NA,10,4,2,3,1,1,7,6,1,0,0,0
219140,7517,Spata13,spermatogenesis associated 13,325,288,277,190,99,89,1441,1575,3680,3836,2374,2534
239126,1903,C1qtnf9,C1q and tumor necrosis factor related protein 9,169,209,26,31,35,34,49,65,13,9,5,10
100504019,351,C1qtnf9bos,"C1q and tumor necrosis factor related protein 9, opposite strand",0,0,0,0,0,0,0,0,0,0,0,0
70478,3582,Mipep,mitochondrial intermediate peptidase,450,326,339,317,277,283,564,509,386,327,301,302
29820,4777,Tnfrsf19,"tumor necrosis factor receptor superfamily, member 19",151,180,85,19,4,3,85,95,526,336,44,37
50720,3343,Sacs,sacsin,18,11,5,6,11,8,5,4,3,0,0,1
24053,3515,Sgcg,"sarcoglycan, gamma (dystrophin-associated glycoprotein)",0,2,0,0,10,13,0,0,0,0,0,0
100046950,1052,Gm17778,"predicted gene, 17778",0,0,0,0,0,0,0,0,0,0,0,0
67355,798,1700109G14Rik,RIKEN cDNA 1700109G14 gene,0,0,0,0,3,0,0,0,0,0,0,0
219144,1482,Arl11,ADP-ribosylation factor-like 11,0,0,1,1,0,1,0,0,3,3,2,3
68177,2077,Ebpl,emopamil binding protein-like,275,214,537,581,587,514,263,201,73,72,61,37
16648,4167,Kpna3,karyopherin (importin) alpha 3,1918,1652,1761,1369,1276,1125,1645,1625,1468,1219,581,545
75349,677,4930556J02Rik,RIKEN cDNA 4930556J02 gene,0,0,0,0,0,0,0,0,0,0,0,0
66674,1690,Spryd7,SPRY domain containing 7,453,415,553,566,499,534,417,392,250,248,123,142
66597,1699,Trim13,tripartite motif-containing 13,197,215,234,220,249,271,195,204,171,170,71,56
668253,1694,Dleu2,"deleted in lymphocytic leukemia, 2",38,34,36,34,60,70,42,45,50,43,32,28
328424,1832,Kcnrg,potassium channel regulator,12,11,15,9,25,20,3,5,9,8,2,1
100504051,1237,NA,NA,13,8,14,7,15,12,6,6,26,12,12,19
387134,93,Mir16-1,microRNA 16-1,0,0,0,0,0,0,0,0,0,1,2,2
387174,84,Mir15a,microRNA 15a,0,0,0,0,0,0,0,0,0,0,0,0
100316771,119,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
239133,1332,Dleu7,"deleted in lymphocytic leukemia, 7",1,1,0,0,0,0,0,1,0,0,0,0
67153,1457,Rnaseh2b,"ribonuclease H2, subunit B",169,173,154,127,107,94,458,412,191,157,167,167
239134,2717,Gucy1b2,"guanylate cyclase 1, soluble, beta 2",0,0,4,1,1,1,0,0,0,0,0,0
545062,725,Gm5802,predicted gene 5802,29,26,19,16,20,23,44,36,48,76,48,55
629059,3557,Fam124a,"family with sequence similarity 124, member A",37,50,8,12,4,4,7,9,0,3,0,0
319433,1402,Serpine3,"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 3",47,43,29,18,31,23,22,17,3,1,2,4
18130,4998,Ints6,integrator complex subunit 6,6375,4360,3167,2667,4371,3889,1682,1667,931,1046,494,466
71000,891,4931440J10Rik,RIKEN cDNA 4931440J10 gene,2,2,0,1,0,0,0,0,1,0,0,0
268752,2011,Wdfy2,WD repeat and FYVE domain containing 2,243,199,183,156,222,212,615,702,624,612,271,259
432867,445,Defb48,defensin beta 48,0,0,0,0,0,0,0,0,0,0,0,0
654465,359,Defb47,defensin beta 47,0,0,1,0,0,0,0,0,1,1,0,0
654458,408,Defb43,defensin beta 43,0,0,0,0,0,0,0,0,0,0,0,0
73670,1002,Defb30,defensin beta 30,0,0,0,0,0,0,0,0,0,1,1,0
619548,614,Defb42,defensin beta 42,0,0,0,0,0,0,0,0,0,0,0,0
72609,1746,2700070H01Rik,RIKEN cDNA 2700070H01 gene,0,0,0,0,0,0,0,0,0,0,0,0
13030,4743,Ctsb,cathepsin B,12725,13052,9883,10236,12590,11071,13238,15814,13733,14936,11958,11489
14137,2863,Fdft1,farnesyl diphosphate farnesyl transferase 1,963,789,637,767,1869,1321,784,866,264,237,639,594
382913,1914,Neil2,nei like 2 (E. coli),2,8,1,2,1,0,73,63,5,15,6,10
14463,3393,Gata4,GATA binding protein 4,0,0,1,0,0,0,0,0,1,0,0,0
12143,2475,Blk,B lymphoid kinase,1,2,3,1,0,0,0,1,0,0,1,0
219148,4235,Fam167a,"family with sequence similarity 167, member A",1537,1420,651,833,1293,880,266,343,13,24,4,1
58865,1881,Tdh,L-threonine dehydrogenase,1,0,1,0,0,1,0,1,0,1,0,1
210376,2408,Mtmr9,myotubularin related protein 9,431,325,360,353,409,440,462,458,367,293,251,242
219149,2538,Xkr6,X-linked Kx blood group related 6,6,3,3,4,1,2,1,3,2,0,0,0
100124452,79,Mir598,microRNA 598,0,0,0,0,0,0,0,0,0,0,0,0
72400,1351,Pinx1,"PIN2/TERF1 interacting, telomerase inhibitor 1",150,109,157,117,131,109,210,159,95,103,58,62
20680,3266,Sox7,SRY (sex determining region Y)-box 7,460,688,292,239,203,185,94,111,36,30,15,19
67750,1033,4930578I06Rik,RIKEN cDNA 4930578I06 gene,0,0,0,0,1,0,0,0,0,0,0,0
271209,6759,Rp1l1,retinitis pigmentosa 1 homolog like 1,2,5,0,4,0,0,0,0,2,0,0,0
71037,1015,Prss55,"protease, serine 55",0,0,0,0,0,0,0,0,0,0,0,0
100504162,959,Prss51,"protease, serine 51",0,0,0,0,0,0,0,0,0,0,0,0
78176,865,4930471C04Rik,RIKEN cDNA 4930471C04 gene,1,0,0,0,1,0,0,0,0,1,0,2
73382,1023,Prss52,"protease, serine 52",2,0,0,0,0,1,2,0,0,0,0,1
110265,1937,Msra,methionine sulfoxide reductase A,222,139,245,207,195,153,221,238,288,241,274,245
78271,3011,5330427O13Rik,RIKEN cDNA 5330427O13 gene,0,0,0,0,0,0,0,0,0,0,0,0
268755,4039,Mir124a-1hg,Mir124-1 host gene (non-protein coding),0,0,0,0,0,0,0,0,0,0,0,0
387233,85,Mir124a-1,microRNA 124a-1,0,0,0,0,0,0,0,0,0,0,0,0
100526520,87,Mir3078,microRNA 3078,0,0,0,0,0,0,0,0,0,0,0,0
16554,5603,Kif13b,kinesin family member 13B,573,510,457,464,571,496,1048,1077,903,1021,499,485
219150,2931,Hmbox1,homeobox containing 1,625,638,581,579,488,467,514,521,370,380,235,232
210925,2709,Ints9,integrator complex subunit 9,369,310,229,221,200,258,443,511,336,255,183,151
54616,5978,Extl3,exostosin-like glycosyltransferase 3,1210,1069,1185,1162,1441,1436,1203,1217,572,418,491,443
14365,12742,Fzd3,frizzled class receptor 3,1425,1066,859,778,948,935,376,317,166,149,42,57
50759,1229,Fbxo16,F-box protein 16,7,5,12,11,9,6,11,10,0,1,0,1
380912,4229,Zfp395,zinc finger protein 395,945,838,706,580,655,732,1191,1202,511,436,461,425
18155,2157,Pnoc,prepronociceptin,2,2,12,7,21,24,0,0,2,0,0,0
74195,3042,Elp3,elongator acetyltransferase complex subunit 3,826,619,681,649,604,668,829,925,698,587,405,419
100503545,2567,Nuggc,"nuclear GTPase, germinal center associated",3,12,10,6,21,29,3,6,7,3,0,4
71145,5596,Scara5,"scavenger receptor class A, member 5",135,169,28,51,25,32,3439,2506,50,90,61,68
52033,1646,Pbk,PDZ binding kinase,264,271,240,157,20,16,420,442,321,171,459,361
71988,2899,Esco2,establishment of sister chromatid cohesion N-acetyltransferase 2,133,103,90,53,14,11,132,122,107,63,164,107
67179,2227,Ccdc25,coiled-coil domain containing 25,615,649,819,640,551,444,657,709,917,775,683,675
68584,1173,1110020C17Rik,RIKEN cDNA 1110020C17 gene,3,6,3,9,7,6,1,1,1,0,0,0
219151,3405,Scara3,"scavenger receptor class A, member 3",338,314,302,365,340,409,40,70,14,6,3,0
100504279,652,NA,NA,0,3,0,0,4,3,1,0,0,0,0,0
12759,1808,Clu,clusterin,2066,2335,3642,3256,2716,2412,33152,25601,39919,34697,20420,17350
268756,2265,Gulo,gulonolactone (L-) oxidase,5,17,1,5,0,0,20,20,8,12,6,2
11495,2551,Adam2,a disintegrin and metallopeptidase domain 2,0,0,0,0,0,0,0,0,1,0,0,0
13850,2035,Ephx2,"epoxide hydrolase 2, cytoplasmic",31,21,21,29,12,10,170,199,235,185,87,82
110902,3527,Chrna2,"cholinergic receptor, nicotinic, alpha polypeptide 2 (neuronal)",1,2,1,0,1,0,3,3,1,3,0,0
19229,4034,Ptk2b,PTK2 protein tyrosine kinase 2 beta,224,206,39,65,41,37,987,1052,286,339,138,159
100043676,4552,Gm4583,predicted gene 4583,3,0,3,4,0,0,7,4,13,5,0,0
69303,771,1700001G11Rik,RIKEN cDNA 1700001G11 gene,1,1,1,0,1,0,0,1,0,0,0,0
66854,3684,Trim35,tripartite motif-containing 35,1117,869,803,756,803,857,525,479,35,24,52,36
56471,1232,Stmn4,stathmin-like 4,7,6,1,6,7,9,0,0,0,0,0,0
100504326,557,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
11549,4137,Adra1a,"adrenergic receptor, alpha 1a",24,6,5,4,1,1,1132,690,154,96,248,201
791407,1887,Gm10032,predicted gene 10032,1,3,0,0,0,0,206,141,58,40,152,133
12934,4432,Dpysl2,dihydropyrimidinase-like 2,920,650,162,207,274,312,146,115,21,26,29,41
432870,2156,Gm5464,predicted gene 5464,2,0,1,1,1,2,0,0,0,0,0,1
239157,4518,Pnma2,paraneoplastic antigen MA2,1,0,0,0,1,0,0,0,0,0,0,0
12177,3237,Bnip3l,BCL2/adenovirus E1B interacting protein 3-like,1479,1551,1276,1174,1309,1265,1348,1427,1434,1494,557,493
71978,4037,Ppp2r2a,"protein phosphatase 2, regulatory subunit B, alpha",2675,2638,3201,2626,1845,1708,2054,2308,1958,1803,791,757
13592,4342,Ebf2,early B cell factor 2,51,53,21,21,22,16,11,14,4,0,2,2
628416,2018,Gm6878,predicted gene 6878,0,0,0,0,0,0,0,0,0,0,0,0
73977,776,4930438E09Rik,RIKEN cDNA 4930438E09 gene,0,0,0,0,0,0,0,0,0,0,0,0
100038671,1888,Gm10860,predicted gene 10860,0,0,0,0,0,0,0,0,0,0,0,0
108912,3932,Cdca2,cell division cycle associated 2,136,105,109,66,22,20,169,147,135,100,231,169
105440,3307,Kctd9,potassium channel tetramerisation domain containing 9,438,491,746,626,675,492,507,676,567,497,234,246
14714,522,Gnrh1,gonadotropin releasing hormone 1,10,3,11,9,12,3,18,5,15,35,0,2
68813,10335,Dock5,dedicator of cytokinesis 5,400,278,330,274,223,177,1616,1730,512,488,381,362
18039,2009,Nefl,"neurofilament, light polypeptide",2,7,0,0,0,0,0,0,0,0,0,0
18040,3230,Nefm,"neurofilament, medium polypeptide",5,3,4,4,1,3,0,1,0,1,3,2
100043072,1851,A230070E04Rik,RIKEN cDNA A230070E04 gene,0,0,0,0,0,0,0,0,0,0,0,0
11500,3469,Adam7,a disintegrin and metallopeptidase domain 7,0,0,0,0,0,0,2,0,0,0,0,0
58860,2412,Adamdec1,"ADAM-like, decysin 1",0,1,8,7,2,0,0,0,3,2,1,0
13522,3863,Adam28,a disintegrin and metallopeptidase domain 28,6,14,47,31,9,7,3,5,5,7,3,2
20855,3743,Stc1,stanniocalcin 1,235,293,164,144,96,132,437,354,598,378,112,109
73554,569,1700092C10Rik,RIKEN cDNA 1700092C10 gene,1,0,0,0,0,0,0,0,0,0,0,0
18092,1156,Nkx2-6,NK2 homeobox 6,0,0,0,0,0,0,0,0,0,0,0,0
18095,3137,Nkx3-1,NK3 homeobox 1,36,49,55,39,47,33,1,2,3,1,0,0
67712,4162,Slc25a37,"solute carrier family 25, member 37",1064,979,1334,1054,807,718,939,877,667,591,233,256
239167,3001,Synb,syncytin b,1,0,0,0,0,0,0,0,0,0,0,0
100504477,521,Gm16677,"predicted gene, 16677",1,2,0,0,0,0,1,2,0,0,0,0
67464,3084,Entpd4,ectonucleoside triphosphate diphosphohydrolase 4,268,240,154,155,154,99,808,803,624,559,532,515
100504489,1650,NA,NA,2,2,0,0,0,0,6,5,0,3,2,1
100862072,2421,Gm21451,"predicted gene, 21451",44,71,475,435,1094,604,7,15,13,8,5,5
100862085,633,Gm16867,"predicted gene, 16867",0,0,0,0,0,0,0,0,0,0,0,0
100504453,4540,Gm20236,"predicted gene, 20236",0,0,0,0,0,0,0,0,0,0,0,0
100862375,3734,Entpd4b,ectonucleoside triphosphate diphosphohydrolase 4B,0,0,0,0,0,0,0,0,0,0,0,0
94352,5180,Loxl2,lysyl oxidase-like 2,51,114,712,611,1610,940,31,18,16,10,14,9
791405,3827,Gm10002,predicted gene 10002,0,0,0,0,0,0,0,0,0,0,0,0
71843,1725,R3hcc1,R3H domain and coiled-coil containing 1,414,327,479,422,410,392,414,429,329,280,103,130
105513,2706,Chmp7,charged multivesicular body protein 7,975,748,829,695,824,898,978,1011,781,674,325,378
21933,3179,Tnfrsf10b,"tumor necrosis factor receptor superfamily, member 10b",717,721,1004,734,537,463,510,618,375,340,114,86
246710,5231,Rhobtb2,Rho-related BTB domain containing 2,517,395,356,291,293,336,177,198,167,190,117,66
73523,1252,Pebp4,phosphatidylethanolamine binding protein 4,0,1,1,0,0,0,0,0,2,1,0,0
13655,1416,Egr3,early growth response 3,10054,6393,4394,3351,4459,5599,1292,1528,388,333,30,51
57784,1727,Bin3,bridging integrator 3,300,296,290,276,302,261,594,678,440,389,200,206
219158,3705,Ccar2,cell cycle activator and apoptosis regulator 2,850,683,576,534,583,624,1319,1297,801,749,573,640
268759,1986,9930012K11Rik,RIKEN cDNA 9930012K11 gene,22,26,20,24,27,20,30,51,15,15,4,2
213019,1651,Pdlim2,PDZ and LIM domain 2,91,54,16,32,52,67,393,436,23,43,24,30
20410,2914,Sorbs3,sorbin and SH3 domain containing 3,716,611,368,350,381,360,1305,1478,275,290,223,228
19057,1948,Ppp3cc,"protein phosphatase 3, catalytic subunit, gamma isoform",276,293,227,259,265,283,353,361,215,213,150,186
213053,5208,Slc39a14,"solute carrier family 39 (zinc transporter), member 14",2906,3196,6287,5224,5772,4877,11755,11558,13119,13173,10620,9768
57746,4913,Piwil2,piwi-like RNA-mediated gene silencing 2,446,470,546,538,495,455,32,57,24,50,4,8
67065,2156,Polr3d,polymerase (RNA) III (DNA directed) polypeptide D,1502,1172,1136,845,781,797,1206,1285,1240,1074,737,708
723838,82,Mir320,microRNA 320,1,3,2,0,0,0,0,2,0,0,1,0
105653,2789,Phyhip,phytanoyl-CoA hydroxylase interacting protein,471,334,849,618,1108,1331,5,7,5,2,1,3
12153,4454,Bmp1,bone morphogenetic protein 1,6121,5977,4343,4561,4780,5508,1625,1750,460,476,107,117
20389,804,Sftpc,surfactant associated protein C,45,33,13,20,28,35,3,2,0,0,0,0
213469,3181,Lgi3,"leucine-rich repeat LGI family, member 3",3,20,21,41,52,57,1,4,1,0,0,0
72549,1670,Reep4,receptor accessory protein 4,317,331,326,281,188,220,508,545,482,396,225,181
15460,5482,Hr,lysine demethylase and nuclear receptor corepressor,8142,6864,3025,2552,2327,2675,3051,3193,949,826,191,214
213484,3716,Nudt18,nudix (nucleoside diphosphate linked moiety X)-type motif 18,288,262,144,113,124,151,218,181,120,129,137,144
239170,4034,Fhip2b,FHF complex subunit HOOK interacting protein 2B,573,492,678,657,676,769,791,846,515,531,264,356
13829,4910,Dmtn,dematin actin binding protein,151,175,126,127,140,108,68,68,10,16,4,3
14171,1687,Fgf17,fibroblast growth factor 17,20,39,21,28,23,12,9,15,19,6,0,0
100861616,887,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
328440,997,Npm2,nucleophosmin/nucleoplasmin 2,21,19,18,28,12,11,12,10,11,7,1,2
65246,15118,Xpo7,exportin 7,1631,1342,1200,1076,1158,1122,1402,1504,1261,974,732,724
13449,1717,Dok2,docking protein 2,13,20,9,18,3,9,11,10,2,1,2,5
73648,1357,2410012E07Rik,RIKEN cDNA 2410012E07 gene,0,0,0,0,0,0,0,0,0,0,0,0
14586,3462,Gfra2,glial cell line derived neurotrophic factor family receptor alpha 2,4659,2294,325,337,1012,1048,124,67,5,11,2,5
100043132,677,Gm4251,predicted gene 4251,0,1,1,0,1,0,0,0,0,0,0,0
74667,1548,4930434J06Rik,RIKEN cDNA 4930434J06 gene,0,0,0,0,0,0,0,0,0,0,0,0
675947,4074,Gm9195,predicted gene 9195,1,1,1,1,0,0,0,0,0,0,0,0
319448,6136,Fndc3a,fibronectin type III domain containing 3A,3761,4141,2208,2090,1556,1750,2349,2540,2609,3137,3257,3274
